,track_id,track_name,track_duration,track_popularity,track_uri,artist_name,artist_id,album_id,album_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_popularity,artist_popularity,track_releaseYear,track_releaseMonth,key_0,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,rock,modern rock,classic rock,stomp and holler,mellow gold,soft rock,folk rock,indie rock,pop,permanent wave,indie folk,singer-songwriter,pop rock,folk,indie pop,alternative rock,album rock,edm,roots rock,country rock,electropop,art rock,pop dance,soul,psychedelic rock,indie poptimism,dance pop,brill building pop,new americana,indietronica,rap,modern folk rock,alternative dance,tropical house,classic soul,chamber pop,deep new americana,baroque pop,punk,hip hop,hard rock,bubblegum pop,metropopolis,adult standards,shimmer pop,funk,vapor twitch,pop rap,blues rock,new wave pop,yacht rock,future bass,anti-folk,neo mellow,dance rock,melancholia,stomp and whittle,new wave,heartland rock,electro house,pop punk,jam band,pop edm,rock-and-roll,modern alternative rock,motown,quiet storm,piano rock,garage rock,new rave,art pop,swedish electropop,ska,beatlesque,alternative country,british invasion,progressive bluegrass,vapor soul,country road,pub rock,post-punk,conscious hip hop,country,complextro,contemporary country,indie punk,west coast rap,disco,swedish synthpop,southern soul,new romantic,swedish indie pop,double drumming,filter house,emo,folk punk,power pop,reggae,house,glam rock
0,3d8XudkDMa3bH7SnEdpwDF,Anti-Hero (Country Version),190470,60,spotify:track:3d8XudkDMa3bH7SnEdpwDF,Josiah and the Bonnevilles,3FMcVBx2TMq2f5gEPcUieC,2oBYZQh1jUxidkpVHK3vsW,Anti-Hero (Country Version),0.792,0.649,0.533,0.0,0.19,-4.816,1,0.0281,97.968,4,0.662,50,52,2022,10,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2FPVYeyKBKSNUUKrg4L0rk,White City,186740,53,spotify:track:2FPVYeyKBKSNUUKrg4L0rk,Willow Kayne,7b6l5JehVDc5Wb7L8iPvJN,3xm5CfmCOizd2OT4BrQtqX,White City,0.0129,0.622,0.796,0.000171,0.214,-6.612,1,0.146,89.837,4,0.304,42,39,2022,07,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0CNJyQiyzYxbsuMGTQlria,Giants,250000,47,spotify:track:0CNJyQiyzYxbsuMGTQlria,Sure Sure,1anAI9P9iSzc9qzLv6AtHZ,7EfgATnOllXJ96s4sSdzei,Sure Sure,0.294,0.759,0.668,0.000824,0.0804,-5.235,1,0.0365,117.884,4,0.716,57,55,2018,01,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0mBREiw4ppCXccM7rsk2RC,Wavin' Flag,220520,54,spotify:track:0mBREiw4ppCXccM7rsk2RC,K'NAAN,7pGyQZx9thVa8GxMBeXscB,68peBv6vfSOoTYmO9nYRsd,Troubadour,0.124,0.63,0.706,0.0,0.254,-6.41,1,0.0807,75.992,4,0.677,49,63,2009,,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0ordjyTo0JEYOyHwhf4koX,My Trigger - Imad Royal Remix,179393,25,spotify:track:0ordjyTo0JEYOyHwhf4koX,Miike Snow,4l1cKWYW591xnwEGxpUg3J,1yRMmfJQtCOY7kHzZtovJw,My Trigger Remixes EP,0.0471,0.829,0.573,0.000371,0.239,-8.386,0,0.0762,99.001,4,0.202,20,55,2016,09,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,00CqEmnPLFKDhAb3cuu6Cs,Halo,177960,55,spotify:track:00CqEmnPLFKDhAb3cuu6Cs,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,4EK8gtQfdVsmDTji7gBFlz,Melophobia,0.04,0.575,0.985,0.0,0.161,-1.038,0,0.0743,116.006,4,0.477,71,73,2013,10,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1BvpeiApX8qhof8Pmi3YlH,New York Groove,183693,62,spotify:track:1BvpeiApX8qhof8Pmi3YlH,Ace Frehley,62olK5zZHSgFUXGDykgBL8,1NbNjch8MgBHxmRwm0OFhg,Kiss: Ace Frehley,0.61,0.826,0.608,0.000164,0.116,-8.442,1,0.162,95.085,4,0.846,52,46,1978,01,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,244804,85,spotify:track:2HZLXBOnaSRhXStMLrq9fD,Ghost,1Qp56T7n950O3EGMsSl81D,6eOWfFjfBPRsAW0ZS4sbaF,Seven Inches Of Satanic Panic,0.000235,0.466,0.9,0.00104,0.103,-4.469,1,0.0447,130.02,4,0.561,75,76,2019,09,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3Kg7a2RbwxaKhLtaa7PI0K,I Don't Want To,180829,38,spotify:track:3Kg7a2RbwxaKhLtaa7PI0K,Mal Blum,4tT8fWyOy0hVI7jo9fJmXX,2RCB0j6tDvutjHGcSBeRK2,Pity Boy,0.00207,0.487,0.912,0.0,0.321,-7.073,1,0.0443,87.538,4,0.648,42,43,2019,07,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,3Zj3UZgeP5fKJV9iO6mt6d,104 Degrees,159315,53,spotify:track:3Zj3UZgeP5fKJV9iO6mt6d,"Slaughter Beach, Dog",3lWVgSwutPsiJ8Awm7OTKU,6dD35vVkSD8ga0xOhXuWt5,Motorcycle.jpg,0.00768,0.532,0.715,0.86,0.43,-8.447,1,0.0357,114.976,4,0.461,46,51,2017,07,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1iD0a0plhO55cWEJa5UGcZ,The Science of Selling Yourself Short,186266,55,spotify:track:1iD0a0plhO55cWEJa5UGcZ,Less Than Jake,20oQv3LStCKCjI9oQ0JNha,2Csf9jkWwwusFvIW7DppX7,Anthem,0.16,0.719,0.815,0.0,0.0367,-3.546,1,0.0305,93.126,4,0.937,50,53,2003,05,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,71SDRIbBoAGYgvagVL9KRb,Nonsense (feat. Mark Foster),225786,41,spotify:track:71SDRIbBoAGYgvagVL9KRb,Madeon,4pb4rqWSoGUgxm63xmJ8xc,3uKLwDjku2Us0c81LEmftR,Adventure (Deluxe),0.0311,0.543,0.781,0.0,0.306,-3.923,0,0.144,87.009,4,0.695,54,57,2015,03,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1SqAcHRKodDP1mxvAqkCvU,26,235415,38,spotify:track:1SqAcHRKodDP1mxvAqkCvU,Caamp,0wyMPXGfOuQzNR54ujR9Ix,4kBUtVFzM9mrVZEtr0f56v,Boys (Side A),0.662,0.494,0.341,0.000571,0.0673,-12.501,1,0.0508,171.21,4,0.391,35,67,2018,03,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0lu8QScTznZP8rq38VtSBf,Ten Rounds With Jose Cuervo - Live Version,220426,25,spotify:track:0lu8QScTznZP8rq38VtSBf,Tracy Byrd,0xxJO75NeIAF5jYruLYIDT,7eicLW3vjCf8HkFUc7xf8i,The Truth About Men,0.12,0.498,0.927,0.0,0.97,-4.62,1,0.0461,126.349,4,0.664,48,55,2003,01,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1NvpO1o8SpkdH3txtJQQc7,Lemon Tree,243486,69,spotify:track:1NvpO1o8SpkdH3txtJQQc7,Post Malone,246dkjvS1zLTtiykXe5h60,3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,0.083,0.611,0.584,0.0,0.432,-6.897,0,0.0301,116.106,4,0.181,82,87,2022,06,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),164640,73,spotify:track:2Yer0p7uB2lVBUAtANuuQp,Social House,5UjifI1TYefXWn9GdqDOHl,3p81zUBFZ3zdzxceXKeVSK,Magic In The Hamptons (feat. Lil Yachty),0.66,0.769,0.479,0.0,0.0914,-5.339,1,0.0385,96.051,4,0.803,62,64,2018,06,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,152293,76,spotify:track:474uVhyGgK5MtY9gMcDgGl,Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,7vXiklrUeffx5o2F8VYwm3,"How to: Friend, Love, Freefall",0.632,0.744,0.516,0.0,0.605,-6.365,1,0.0513,97.944,4,0.281,69,68,2018,04,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6SJ1hWFVBIiUgGgHKvwXCQ,Sell Out,227493,56,spotify:track:6SJ1hWFVBIiUgGgHKvwXCQ,Reel Big Fish,3bXhZFreBJF4QDUUiMmtZW,5nO5x1Qgnf7zwmO83qrHRn,Turn The Radio Off,0.064,0.557,0.87,1.51e-05,0.208,-6.332,1,0.125,104.708,4,0.947,52,52,1996,,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,5ip3FCi89E2eDtId6kcJmo,Silence - Illenium Remix,205119,58,spotify:track:5ip3FCi89E2eDtId6kcJmo,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2aNpTl2MMLY0qZoo9iRRHE,Silence (Illenium Remix),0.0483,0.475,0.801,0.00178,0.239,-3.071,1,0.0381,141.92,4,0.296,47,82,2017,10,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0OoODSk0hu4WWmi3yKbRP3,Midnight Lorry,339360,39,spotify:track:0OoODSk0hu4WWmi3yKbRP3,DISPATCH,6v4jPZO3UIDNJIgdxRxtr9,2GkDG2SbBX4lewmepYLAYV,"America, Location 12",0.394,0.497,0.638,0.00249,0.133,-6.564,1,0.0316,82.285,4,0.569,39,55,2017,06,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,7dZoafp6V9KjlpLNmg87qO,Goin Back to Cali,302592,38,spotify:track:7dZoafp6V9KjlpLNmg87qO,The Olés,2HutWshR9oGTTcBjAHXqek,0dNNjIPaGA60nr59EIYTiq,Westward Bound,0.0155,0.49,0.65,0.000153,0.24,-8.613,1,0.0661,149.584,4,0.66,28,22,2014,04,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,7nYGcVT414ZXQV8wDgRLov,The Distance,232375,39,spotify:track:7nYGcVT414ZXQV8wDgRLov,Iron Eyes Cody,5WHwKodR4w0Nj8OyHf7edB,4cvKLYBwkFtomJfj9HJ5sM,Goodness All Good Saints Have Died,0.484,0.635,0.565,0.0,0.104,-6.34,1,0.0362,152.035,4,0.685,32,26,2016,01,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
